X,Y,Fmol_err,Surftot_err,NewX,NewY,Radius
10,47,,,-18,19,4.544807738598674
11,47,,,-17,19,4.427177232117525
12,47,,,-16,19,4.313331251775972
13,47,,,-15,19,4.203577299126169
14,47,,,-14,19,4.098244149770061
15,47,,,-13,19,3.9976812643999384
16,47,,,-12,19,3.902257455827094
17,47,,,-11,19,3.8123586387689303
18,47,,,-10,19,3.728384490479506
19,47,0.030192116,0.0006438646,-9,19,3.650743870270038
20,47,0.033979133,0.0006559965,-8,19,3.5798488910838793
21,47,0.03597043,0.0006531203,-7,19,3.5161076119608157
22,47,,,-6,19,3.4599154287348117
23,47,,,-5,19,3.4116453784529965
24,47,,,-4,19,3.3716377299253666
25,47,,,-3,19,3.340189389032747
26,47,,,-2,19,3.3175437761349476
27,47,,,-1,19,3.303881904328693
28,47,,,0,19,3.2993153756716778
29,47,,,1,19,3.303881904328693
30,47,,,2,19,3.3175437761349476
31,47,,,3,19,3.340189389032747
32,47,,,4,19,3.3716377299253666
33,47,,,5,19,3.4116453784529965
34,47,,,6,19,3.4599154287348117
35,47,,,7,19,3.5161076119608157
36,47,,,8,19,3.5798488910838793
37,47,,,9,19,3.650743870270038
38,47,,,10,19,3.728384490479506
39,47,,,11,19,3.8123586387689303
40,47,,,12,19,3.902257455827094
41,47,,,13,19,3.9976812643999384
42,47,,,14,19,4.098244149770061
43,47,,,15,19,4.203577299126169
44,47,,,16,19,4.313331251775972
45,47,,,17,19,4.427177232117525
46,47,,,18,19,4.544807738598674
47,47,,,19,19,4.66593655082097
48,47,,,20,19,4.790298298745276
49,47,,,21,19,4.917647716627408
50,47,,,22,19,5.0477586826188245
51,47,,,23,19,5.180423124636712
52,47,,,24,19,5.315449855073599
53,47,,,25,19,5.452663381554668
54,47,,,26,19,5.591902728276532
55,47,,,27,19,5.733020292278753
0,48,,,-28,20,5.975112425280571
1,48,,,-27,20,5.834682130703843
2,48,,,-26,20,5.696083743870109
3,48,,,-25,20,5.559454276025838
4,48,,,-24,20,5.424942493379698
5,48,,,-23,20,5.292709858375535
6,48,,,-22,20,5.162931494086331
7,48,,,-21,20,5.035797152340982
8,48,,,-20,20,4.911512158758916
9,48,,,-19,20,4.790298298745276
10,48,,,-18,20,4.672394597580686
11,48,,,-17,20,4.558057935048059
12,48,,,-16,20,4.4475634208206705
13,48,,,-15,20,4.34120444167326
14,48,,,-14,20,4.239292276524386
15,48,,,-13,20,4.142155162039331
16,48,,,-12,20,4.050136682413686
17,48,,,-11,20,3.9635933551855285
18,48,,,-10,20,3.8828912943221727
19,48,,,-9,20,3.8084018565520426
20,48,,,-8,20,3.7404962207799737
21,48,,,-7,20,3.679538915891987
22,48,,,-6,20,3.6258803991130186
23,48,,,-5,20,3.5798488910838793
24,48,,,-4,20,3.5417417856940197
25,48,,,-3,20,3.5118170580600787
26,48,,,-2,20,3.490285174773906
27,48,,,-1,20,3.4773020479137817
28,48,,,0,20,3.4729635533386083
29,48,,,1,20,3.4773020479137817
30,48,,,2,20,3.490285174773906
31,48,,,3,20,3.5118170580600787
32,48,,,4,20,3.5417417856940197
33,48,,,5,20,3.5798488910838793
34,48,,,6,20,3.6258803991130186
35,48,,,7,20,3.679538915891987
36,48,,,8,20,3.7404962207799737
37,48,,,9,20,3.8084018565520426
38,48,,,10,20,3.8828912943221727
39,48,,,11,20,3.9635933551855285
40,48,,,12,20,4.050136682413686
41,48,,,13,20,4.142155162039331
42,48,,,14,20,4.239292276524386
43,48,,,15,20,4.34120444167326
44,48,,,16,20,4.4475634208206705
45,48,,,17,20,4.558057935048059
46,48,,,18,20,4.672394597580686
47,48,,,19,20,4.790298298745276
48,48,,,20,20,4.911512158758916
49,48,,,21,20,5.035797152340982
50,48,,,22,20,5.162931494086331
51,48,,,23,20,5.292709858375535
52,48,,,24,20,5.424942493379698
53,48,,,25,20,5.559454276025838
54,48,,,26,20,5.696083743870109
55,48,,,27,20,5.834682130703843
0,49,,,-28,21,6.077686218342564
1,49,,,-27,21,5.939681543672491
2,49,,,-26,21,5.803591240867174
3,49,,,-25,21,5.66955316767652
4,49,,,-24,21,5.537716346145369
5,49,,,-23,21,5.408241758541721
6,49,,,-22,21,5.2813031428348625
7,49,,,-21,21,5.157087766696861
8,49,,,-20,21,5.035797152340982
9,49,,,-19,21,4.917647716627408
10,49,,,-18,21,4.802871281784476
11,49,,,-17,21,4.691715401976494
12,49,,,-16,21,4.584443440169259
13,49,,,-15,21,4.481334318960428
14,49,,,-14,21,4.382681859282989
15,49,,,-13,21,4.288793613628191
16,49,,,-12,21,4.199989097619398
17,49,,,-11,21,4.116597327789027
18,49,,,-10,21,4.038953586934591
19,49,,,-9,21,3.9673953640742594
20,49,,,-8,21,3.902257455827094
21,49,,,-7,21,3.843866270755586
22,49,,,-6,21,3.7925334464656815
23,49,,,-5,21,3.7485489668514878
24,49,,,-4,21,3.7121740463534225
25,49,,,-3,21,3.683634119069187
26,49,,,-2,21,3.6631123208462224
27,49,,,-1,21,3.650743870270038
28,49,,,0,21,3.646611731005539
29,49,,,1,21,3.650743870270038
30,49,,,2,21,3.6631123208462224
31,49,,,3,21,3.683634119069187
32,49,,,4,21,3.7121740463534225
33,49,,,5,21,3.7485489668514878
34,49,,,6,21,3.7925334464656815
35,49,,,7,21,3.843866270755586
36,49,,,8,21,3.902257455827094
37,49,,,9,21,3.9673953640742594
38,49,,,10,21,4.038953586934591
39,49,,,11,21,4.116597327789027
40,49,,,12,21,4.199989097619398
41,49,,,13,21,4.288793613628191
42,49,,,14,21,4.382681859282989
43,49,,,15,21,4.481334318960428
44,49,,,16,21,4.584443440169259
45,49,,,17,21,4.691715401976494
46,49,,,18,21,4.802871281784476
47,49,,,19,21,4.917647716627408
48,49,,,20,21,5.035797152340982
49,49,,,21,21,5.157087766696861
50,49,,,22,21,5.2813031428348625
51,49,,,23,21,5.408241758541721
52,49,,,24,21,5.537716346145369
53,49,,,25,21,5.66955316767652
54,49,,,26,21,5.803591240867174
55,49,,,27,21,5.939681543672491
0,50,,,-28,22,6.183435810432103
1,50,,,-27,22,6.0478446981835265
2,50,,,-26,22,5.914243818458381
3,50,,,-25,22,5.782771115495912
4,50,,,-24,22,5.653575062159216
5,50,,,-23,22,5.526815319145143
6,50,,,-22,22,5.402663374634807
7,50,,,-21,22,5.2813031428348625
8,50,,,-20,22,5.162931494086331
9,50,,,-19,22,5.0477586826188245
10,50,,,-18,22,4.936008630715006
11,50,,,-17,22,4.827919020266022
12,50,,,-16,22,4.723741134864814
13,50,,,-15,22,4.623739388351758
14,50,,,-14,22,4.528190470021239
15,50,,,-13,22,4.437382033744776
16,50,,,-12,22,4.3516108595811716
17,50,,,-11,22,4.27118042375439
18,50,,,-10,22,4.196397827960877
19,50,,,-9,22,4.127570063364266
20,50,,,-8,22,4.064999619269492
21,50,,,-7,22,4.008979491161738
22,50,,,-6,22,3.9597876957816602
23,50,,,-5,22,3.9176814584631976
24,50,,,-4,22,3.8828912943221727
25,50,,,-3,22,3.8556152526248773
26,50,,,-2,22,3.8360136246158416
27,50,,,-1,22,3.82420442176111
28,50,,,0,22,3.820259908672469
29,50,,,1,22,3.82420442176111
30,50,,,2,22,3.8360136246158416
31,50,,,3,22,3.8556152526248773
32,50,,,4,22,3.8828912943221727
33,50,,,5,22,3.9176814584631976
34,50,,,6,22,3.9597876957816602
35,50,,,7,22,4.008979491161738
36,50,,,8,22,4.064999619269492
37,50,,,9,22,4.127570063364266
38,50,,,10,22,4.196397827960877
39,50,,,11,22,4.27118042375439
40,50,,,12,22,4.3516108595811716
41,50,,,13,22,4.437382033744776
42,50,,,14,22,4.528190470021239
43,50,,,15,22,4.623739388351758
44,50,,,16,22,4.723741134864814
45,50,,,17,22,4.827919020266022
46,50,,,18,22,4.936008630715006
47,50,,,19,22,5.0477586826188245
48,50,,,20,22,5.162931494086331
49,50,,,21,22,5.2813031428348625
50,50,,,22,22,5.402663374634807
51,50,,,23,22,5.526815319145143
52,50,,,24,22,5.653575062159216
53,50,,,25,22,5.782771115495912
54,50,,,26,22,5.914243818458381
55,50,,,27,22,6.0478446981835265
0,51,,,-28,23,6.292201081819554
1,51,,,-27,23,6.159004913593076
2,51,,,-26,23,6.02786827796446
3,51,,,-25,23,5.898928530379979
4,51,,,-24,23,5.772332891975795
5,51,,,-23,23,5.648238982572753
6,51,,,-22,23,5.526815319145143
7,51,,,-21,23,5.408241758541721
8,51,,,-20,23,5.292709858375535
9,51,,,-19,23,5.180423124636712
10,51,,,-18,23,5.071597108880998
11,51,,,-17,23,4.966459312081746
12,51,,,-16,23,4.865248846824896
13,51,,,-15,23,4.768215805069288
14,51,,,-14,23,4.675620275974967
15,51,,,-13,23,4.587730958297139
16,51,,,-12,23,4.504823315685294
17,51,,,-11,23,4.427177232117525
18,51,,,-10,23,4.35507413976293
19,51,,,-9,23,4.288793613628191
20,51,,,-8,23,4.228609456662814
21,51,,,-7,23,4.174785334945078
22,51,,,-6,23,4.127570063364266
23,51,,,-5,23,4.087192684753606
24,51,,,-4,23,4.053857525350389
25,51,,,-3,23,4.027739441497011
26,51,,,-2,23,4.008979491161738
27,51,,,-1,23,3.9976812643999384
28,51,,,0,23,3.9939080863393994
29,51,,,1,23,3.9976812643999384
30,51,,,2,23,4.008979491161738
31,51,,,3,23,4.027739441497011
32,51,,,4,23,4.053857525350389
33,51,,,5,23,4.087192684753606
34,51,,,6,23,4.127570063364266
35,51,,,7,23,4.174785334945078
36,51,,,8,23,4.228609456662814
37,51,,,9,23,4.288793613628191
38,51,,,10,23,4.35507413976293
39,51,,,11,23,4.427177232117525
40,51,,,12,23,4.504823315685294
41,51,,,13,23,4.587730958297139
42,51,,,14,23,4.675620275974967
43,51,,,15,23,4.768215805069288
44,51,,,16,23,4.865248846824896
45,51,,,17,23,4.966459312081746
46,51,,,18,23,5.071597108880998
47,51,,,19,23,5.180423124636712
48,51,,,20,23,5.292709858375535
49,51,,,21,23,5.408241758541721
50,51,,,22,23,5.526815319145143
51,51,,,23,23,5.648238982572753
52,51,,,24,23,5.772332891975795
53,51,,,25,23,5.898928530379979
54,51,,,26,23,6.02786827796446
55,51,,,27,23,6.159004913593076
0,52,,,-28,24,6.403828375712635
1,52,,,-27,24,6.273002864433812
2,52,,,-26,24,6.144299747572654
3,52,,,-25,24,6.0178552008221375
4,52,,,-24,24,5.893814590510698
5,52,,,-23,24,5.772332891975795
6,52,,,-22,24,5.653575062159216
7,52,,,-21,24,5.537716346145369
8,52,,,-20,24,5.424942493379698
9,52,,,-19,24,5.315449855073599
10,52,,,-18,24,5.209445330007912
11,52,,,-17,24,5.107146121866364
12,52,,,-16,24,5.0087792677519865
13,52,,,-15,24,4.914580895177504
14,52,,,-14,24,4.824795164215718
15,52,,,-13,24,4.739672853399182
16,52,,,-12,24,4.659469553186607
17,52,,,-11,24,4.584443440169259
18,52,,,-10,24,4.514852619340191
19,52,,,-9,24,4.450952041061453
20,52,,,-8,24,4.39299002372067
21,52,,,-7,24,4.34120444167326
22,52,,,-6,24,4.295818669300655
23,52,,,-5,24,4.257037403386837
24,52,,,-4,24,4.22504251426789
25,52,,,-3,24,4.199989097619398
26,52,,,-2,24,4.182001909622541
27,52,,,-1,24,4.171172365566478
28,52,,,0,24,4.16755626400633
29,52,,,1,24,4.171172365566478
30,52,,,2,24,4.182001909622541
31,52,,,3,24,4.199989097619398
32,52,,,4,24,4.22504251426789
33,52,,,5,24,4.257037403386837
34,52,,,6,24,4.295818669300655
35,52,,,7,24,4.34120444167326
36,52,,,8,24,4.39299002372067
37,52,,,9,24,4.450952041061453
38,52,,,10,24,4.514852619340191
39,52,,,11,24,4.584443440169259
40,52,,,12,24,4.659469553186607
41,52,,,13,24,4.739672853399182
42,52,,,14,24,4.824795164215718
43,52,,,15,24,4.914580895177504
44,52,,,16,24,5.0087792677519865
45,52,,,17,24,5.107146121866364
46,52,,,18,24,5.209445330007912
47,52,,,19,24,5.315449855073599
48,52,,,20,24,5.424942493379698
49,52,,,21,24,5.537716346145369
50,52,,,22,24,5.653575062159216
51,52,,,23,24,5.772332891975795
52,52,,,24,24,5.893814590510698
53,52,,,25,24,6.0178552008221375
54,52,,,26,24,6.144299747572654
55,52,,,27,24,6.273002864433812
0,53,,,-28,25,6.5181706525932235
1,53,,,-27,25,6.389686668995597
2,53,,,-26,25,6.26338168873386
3,53,,,-25,25,6.139390198448645
4,53,,,-24,25,6.0178552008221375
5,53,,,-23,25,5.898928530379979
6,53,,,-22,25,5.782771115495912
7,53,,,-21,25,5.66955316767652
8,53,,,-20,25,5.559454276025838
9,53,,,-19,25,5.452663381554668
10,53,,,-18,25,5.349378602892722
11,53,,,-17,25,5.249806882242421
12,53,,,-16,25,5.154163418422758
13,53,,,-15,25,5.0626708530171065
14,53,,,-14,25,4.9755581764646895
15,53,,,-13,25,4.893059323980692
16,53,,,-12,25,4.815411437023657
17,53,,,-11,25,4.7428527751614
18,53,,,-10,25,4.675620275974967
19,53,,,-9,25,4.613946777171835
20,53,,,-8,25,4.558057935048059
21,53,,,-7,25,4.508168896031835
22,53,,,-6,25,4.464480801869048
23,53,,,-5,25,4.427177232117525
24,53,,,-4,25,4.396420707588888
25,53,,,-3,25,4.3723493925882755
26,53,,,-2,25,4.35507413976293
27,53,,,-1,25,4.344676017151416
28,53,,,0,25,4.34120444167326
29,53,,,1,25,4.344676017151416
30,53,,,2,25,4.35507413976293
31,53,,,3,25,4.3723493925882755
32,53,,,4,25,4.396420707588888
33,53,,,5,25,4.427177232117525
34,53,,,6,25,4.464480801869048
35,53,,,7,25,4.508168896031835
36,53,,,8,25,4.558057935048059
37,53,,,9,25,4.613946777171835
38,53,,,10,25,4.675620275974967
39,53,,,11,25,4.7428527751614
40,53,,,12,25,4.815411437023657
41,53,,,13,25,4.893059323980692
42,53,,,14,25,4.9755581764646895
43,53,,,15,25,5.0626708530171065
44,53,,,16,25,5.154163418422758
45,53,,,17,25,5.249806882242421
46,53,,,18,25,5.349378602892722
47,53,,,19,25,5.452663381554668
48,53,,,20,25,5.559454276025838
49,53,,,21,25,5.66955316767652
50,53,,,22,25,5.782771115495912
51,53,,,23,25,5.898928530379979
52,53,,,24,25,6.0178552008221375
53,53,,,25,25,6.139390198448645
54,53,,,26,25,6.26338168873386
55,53,,,27,25,6.389686668995597
0,54,,,-28,26,6.635087552269895
1,54,,,-27,26,6.508911882788044
2,54,,,-26,26,6.384965806386591
3,54,,,-25,26,6.26338168873386
4,54,,,-24,26,6.144299747572654
5,54,,,-23,26,6.02786827796446
6,54,,,-22,26,5.914243818458381
7,54,,,-21,26,5.803591240867174
8,54,,,-20,26,5.696083743870109
9,54,,,-19,26,5.591902728276532
10,54,,,-18,26,5.491237529650837
11,54,,,-17,26,5.394284982349303
12,54,,,-16,26,5.301248788141027
13,54,,,-15,26,5.212338662821929
14,54,,,-14,26,5.127769235968401
15,54,,,-13,26,5.0477586826188245
16,54,,,-12,26,4.972527071598262
17,54,,,-11,26,4.9022944237178905
18,54,,,-10,26,4.837278484340917
19,54,,,-9,26,4.777692228736976
20,54,,,-8,26,4.723741134864814
21,54,,,-7,26,4.675620275974967
22,54,,,-6,26,4.633511303559821
23,54,,,-5,26,4.597579408181997
24,54,,,-4,26,4.567970359807046
25,54,,,-3,26,4.544807738598674
26,54,,,-2,26,4.528190470021239
27,54,,,-1,26,4.51819077330407
28,54,,,0,26,4.514852619340191
29,54,,,1,26,4.51819077330407
30,54,,,2,26,4.528190470021239
31,54,,,3,26,4.544807738598674
32,54,,,4,26,4.567970359807046
33,54,,,5,26,4.597579408181997
34,54,,,6,26,4.633511303559821
35,54,,,7,26,4.675620275974967
36,54,,,8,26,4.723741134864814
37,54,,,9,26,4.777692228736976
38,54,,,10,26,4.837278484340917
39,54,,,11,26,4.9022944237178905
40,54,,,12,26,4.972527071598262
41,54,,,13,26,5.0477586826188245
42,54,,,14,26,5.127769235968401
43,54,,,15,26,5.212338662821929
44,54,,,16,26,5.301248788141027
45,54,,,17,26,5.394284982349303
46,54,,,18,26,5.491237529650837
47,54,,,19,26,5.591902728276532
48,54,,,20,26,5.696083743870109
49,54,,,21,26,5.803591240867174
50,54,,,22,26,5.914243818458381
51,54,,,23,26,6.02786827796446
52,54,,,24,26,6.144299747572654
53,54,,,25,26,6.26338168873386
54,54,,,26,26,6.384965806386591
55,54,,,27,26,6.508911882788044
0,55,,,-28,27,6.754445378819813
1,55,,,-27,27,6.6305414143245365
2,55,,,-26,27,6.508911882788044
3,55,,,-25,27,6.389686668995597
4,55,,,-24,27,6.273002864433812
5,55,,,-23,27,6.159004913593076
6,55,,,-22,27,6.0478446981835265
7,55,,,-21,27,5.939681543672491
8,55,,,-20,27,5.834682130703843
9,55,,,-19,27,5.733020292278753
10,55,,,-18,27,5.634876676220985
11,55,,,-17,27,5.540438251616261
12,55,,,-16,27,5.449897637840563
13,55,,,-15,27,5.363452235745344
14,55,,,-14,27,5.2813031428348625
15,55,,,-13,27,5.203653838134043
16,55,,,-12,27,5.130708628147872
17,55,,,-11,27,5.0626708530171065
18,55,,,-10,27,4.999740861708834
19,55,,,-9,27,4.942113776685754
20,55,,,-8,27,4.889977081580991
21,55,,,-7,27,4.843508079303849
22,55,,,-6,27,4.802871281784476
23,55,,,-5,27,4.768215805069288
24,55,,,-4,27,4.739672853399182
25,55,,,-3,27,4.717353381929302
26,55,,,-2,27,4.70134602874162
27,55,,,-1,27,4.691715401976494
28,55,,,0,27,4.688500797007121
29,55,,,1,27,4.691715401976494
30,55,,,2,27,4.70134602874162
31,55,,,3,27,4.717353381929302
32,55,,,4,27,4.739672853399182
33,55,,,5,27,4.768215805069288
34,55,,,6,27,4.802871281784476
35,55,,,7,27,4.843508079303849
36,55,,,8,27,4.889977081580991
37,55,,,9,27,4.942113776685754
38,55,,,10,27,4.999740861708834
39,55,,,11,27,5.0626708530171065
40,55,,,12,27,5.130708628147872
41,55,,,13,27,5.203653838134043
42,55,,,14,27,5.2813031428348625
43,55,,,15,27,5.363452235745344
44,55,,,16,27,5.449897637840563
45,55,,,17,27,5.540438251616261
46,55,,,18,27,5.634876676220985
47,55,,,19,27,5.733020292278753
48,55,,,20,27,5.834682130703843
49,55,,,21,27,5.939681543672491
50,55,,,22,27,6.0478446981835265
51,55,,,23,27,6.159004913593076
52,55,,,24,27,6.273002864433812
53,55,,,25,27,6.389686668995597
54,55,,,26,27,6.508911882788044
55,55,,,27,27,6.6305414143245365
